2.565581703186035156e+01 2.743701744079589844e+01 3.300044631958007812e+01 3.489954376220703125e+01 2.586284828186035156e+01 2.797010612487792969e+01 2.738636207580566406e+01 7.848686218261718750e+00 2.909763336181640625e+01 2.650854682922363281e+01 2.779412841796875000e+01 4.289629364013671875e+01 3.146161079406738281e+01 2.528045463562011719e+01 2.771416091918945312e+01 2.806532669067382812e+01 4.181026077270507812e+01 2.739535140991210938e+01 2.664675331115722656e+01 2.803825569152832031e+01 2.703301620483398438e+01 3.276432418823242188e+01 2.633611106872558594e+01 2.796731567382812500e+01 2.822647285461425781e+01 2.086141586303710938e+01 2.633428192138671875e+01 2.766585540771484375e+01 2.877058410644531250e+01 2.618868827819824219e+01 1.170128536224365234e+01 2.501646232604980469e+01 2.791743469238281250e+01 2.855556488037109375e+01 1.979216003417968750e+01 1.058910751342773438e+01 2.743622589111328125e+01 2.850424766540527344e+01 2.725410079956054688e+01 1.392508411407470703e+01 2.528002738952636719e+01 2.755465507507324219e+01 3.160971260070800781e+01 2.443141365051269531e+01 2.560247421264648438e+01 2.675003623962402344e+01 2.809335899353027344e+01 2.631326484680175781e+01 -1.013049125671386719e+01 2.839192581176757812e+01 2.481513786315917969e+01 -1.492599487304687500e+00 -1.448627376556396484e+01 2.900075340270996094e+01
2.788523483276367188e+01 3.741393661499023438e+01 2.904264926910400391e+00 -1.459404373168945312e+01 2.842720603942871094e+01 2.594012451171875000e+01 5.913604736328125000e+00 -6.838691711425781250e+00 2.880410575866699219e+01 2.793260383605957031e+01 2.187782859802246094e+01 -1.303933739662170410e+00 -4.958460807800292969e+00 2.790671348571777344e+01 2.618593025207519531e+01 9.942858695983886719e+00 -7.026260495185852051e-01 2.920093917846679688e+01 2.760144805908203125e+01 2.010552978515625000e+01 1.438992977142333984e+01 2.741466140747070312e+01 2.884329414367675781e+01 2.554419517517089844e+01 1.256382179260253906e+01 -2.841369807720184326e-01 2.804897117614746094e+01 2.834601783752441406e+01 1.865740776062011719e+01 3.722141981124877930e+00 2.765813255310058594e+01 2.858257865905761719e+01 2.416992187500000000e+01 7.941825866699218750e+00 1.023695349693298340e+00 2.807704925537109375e+01 3.167255973815917969e+01 1.598686122894287109e+01 2.095436096191406250e+00 2.824890518188476562e+01 3.177360153198242188e+01 2.574756431579589844e+01 1.551556777954101562e+01 -1.188652038574218750e+00 2.828092002868652344e+01 3.371004486083984375e+01 2.273171234130859375e+01 3.728804111480712891e+00 2.812436676025390625e+01 2.881827926635742188e+01 5.865829467773437500e+00 1.634995651245117188e+01 2.738049125671386719e+01 2.790151786804199219e+01
2.801491165161132812e+01 1.943246269226074219e+01 1.050454711914062500e+01 2.841056060791015625e+01 2.735036277770996094e+01 4.203036499023437500e+01 1.176877880096435547e+01 2.814809226989746094e+01 2.809259605407714844e+01 2.534306907653808594e+01 1.321447658538818359e+01 2.050543975830078125e+01 2.787171745300292969e+01 2.799447441101074219e+01 1.946870994567871094e+01 2.828932189941406250e+01 2.818254280090332031e+01 2.801767158508300781e+01 2.564791679382324219e+01 3.263650131225585938e+01 2.505205154418945312e+01 2.943161010742187500e+01 2.840349769592285156e+01 1.834597969055175781e+01 2.465586090087890625e+01 2.790721511840820312e+01 2.867274475097656250e+01 2.463665962219238281e+01 8.135416984558105469e+00 2.577147293090820312e+01 2.825601768493652344e+01 2.697388267517089844e+01 1.846074295043945312e+01 7.164215087890625000e+00 2.814946556091308594e+01 2.812096977233886719e+01 2.623994064331054688e+01 9.858733177185058594e+00 2.765863990783691406e+01 2.714697837829589844e+01 2.532295036315917969e+01 2.581672859191894531e+01 1.313793182373046875e+01 2.723905944824218750e+01 2.955082321166992188e+01 2.675959587097167969e+01 2.800957870483398438e+01 2.742773437500000000e+01 2.633943939208984375e+01 2.644162559509277344e+01 2.986266136169433594e+01 2.934633636474609375e+01 2.768917274475097656e+01 2.666893768310546875e+01
1.621805381774902344e+01 2.215865135192871094e+01 2.224160194396972656e+01 2.773566246032714844e+01 3.392432403564453125e+01 2.438734817504882812e+01 2.593392181396484375e+01 2.767549705505371094e+01 2.768433952331542969e+01 2.718232345581054688e+01 3.159137535095214844e+01 2.703188705444335938e+01 2.839138221740722656e+01 2.522098922729492188e+01 2.708489799499511719e+01 2.639311599731445312e+01 2.807492065429687500e+01 2.802220535278320312e+01 1.818636131286621094e+01 2.503130912780761719e+01 2.791734886169433594e+01 2.799006652832031250e+01 2.506567955017089844e+01 2.217073822021484375e+01 2.680702590942382812e+01 2.830474662780761719e+01 2.756535148620605469e+01 1.550884723663330078e+01 2.438637351989746094e+01 2.758838081359863281e+01 2.820813560485839844e+01 2.504339790344238281e+01 1.169196987152099609e+01 2.770228385925292969e+01 2.760263824462890625e+01 2.164680099487304688e+01 -4.856660366058349609e+00 2.845310974121093750e+01 2.797192382812500000e+01 3.098435592651367188e+01 3.109736680984497070e+00 -6.484901428222656250e+00 2.824634742736816406e+01 3.531680297851562500e+01 5.359727382659912109e+00 -1.956999301910400391e+00 2.825466918945312500e+01 2.768375778198242188e+01 3.347114562988281250e+01 3.513925075531005859e+00 -6.708023071289062500e+00 2.799352073669433594e+01 2.593973350524902344e+01 -7.837980270385742188e+00
-2.148841857910156250e+00 2.842502403259277344e+01 2.739632987976074219e+01 2.923994636535644531e+01 9.659535408020019531e+00 2.807854270935058594e+01 2.807007789611816406e+01 2.523460960388183594e+01 1.130361175537109375e+01 4.276030063629150391e+00 2.818807029724121094e+01 2.725433731079101562e+01 1.846730422973632812e+01 1.322522640228271484e+01 2.790550041198730469e+01 2.801716613769531250e+01 2.429709434509277344e+01 9.717735290527343750e+00 9.523599624633789062e+00 2.596590995788574219e+01 2.703807640075683594e+01 1.736247825622558594e+01 4.114292621612548828e+00 2.767137718200683594e+01 3.081716156005859375e+01 2.303655624389648438e+01 6.530052185058593750e+00 2.713810920715332031e+01 2.818312454223632812e+01 2.957541275024414062e+01 1.719492721557617188e+01 2.639189004898071289e+00 2.772585487365722656e+01 2.878275489807128906e+01 2.723757553100585938e+01 7.366552829742431641e+00 2.735836601257324219e+01 2.862651824951171875e+01 2.954237556457519531e+01 2.281784629821777344e+01 2.027514696121215820e+00 2.834834861755371094e+01 2.880261993408203125e+01 1.062826156616210938e+01 1.980207252502441406e+01 2.668434524536132812e+01 2.789341926574707031e+01 4.039878845214843750e+01 3.126301765441894531e+01 1.927988243103027344e+01 2.787920951843261719e+01 2.685634613037109375e+01 -1.069545030593872070e+00 2.390224838256835938e+01
2.731436538696289062e+01 2.778988075256347656e+01 4.230969619750976562e+01 2.618533706665039062e+01 2.575443840026855469e+01 2.801762962341308594e+01 2.758865165710449219e+01 3.979489517211914062e+01 2.290712356567382812e+01 2.745785331726074219e+01 2.800182914733886719e+01 2.460263633728027344e+01 3.236459350585937500e+01 2.639332008361816406e+01 2.847916793823242188e+01 2.819805717468261719e+01 1.752914237976074219e+01 2.499651145935058594e+01 2.866316795349121094e+01 2.875772666931152344e+01 2.404528999328613281e+01 8.091430664062500000e+00 2.602039718627929688e+01 2.875380897521972656e+01 2.764605140686035156e+01 1.528548336029052734e+01 7.720666408538818359e+00 2.792590332031250000e+01 2.756283378601074219e+01 2.417200469970703125e+01 1.188542652130126953e+01 2.617474174499511719e+01 2.829965591430664062e+01 3.226071929931640625e+01 2.345142364501953125e+01 2.447850227355957031e+01 2.770956230163574219e+01 2.845477676391601562e+01 2.847201919555664062e+01 1.760868072509765625e+01 2.765880203247070312e+01 2.740286827087402344e+01 8.858734130859375000e+00 2.823534011840820312e+01 2.569289016723632812e+01 2.774588584899902344e+01 3.076147651672363281e+01 2.864297485351562500e+01 2.342589378356933594e+01 2.740823173522949219e+01 2.796862792968750000e+01 1.777534484863281250e+01 2.070440483093261719e+01 2.647129821777343750e+01
2.768618202209472656e+01 2.704197692871093750e+01 2.164294242858886719e+01 2.392529869079589844e+01 2.702017974853515625e+01 2.831023406982421875e+01 3.225671005249023438e+01 2.895985412597656250e+01 2.816807746887207031e+01 2.756154441833496094e+01 2.729375076293945312e+01 3.208403396606445312e+01 2.526306724548339844e+01 2.752470207214355469e+01 2.807784080505371094e+01 2.319016838073730469e+01 2.021760368347167969e+01 2.831838035583496094e+01 2.578090858459472656e+01 1.901372337341308594e+01 2.344583034515380859e+00 2.778412437438964844e+01 2.848090362548828125e+01 2.273059654235839844e+01 3.567483425140380859e+00 -2.436543226242065430e+00 2.789130020141601562e+01 3.436379623413085938e+01 9.512247085571289062e+00 -1.982504367828369141e+00 2.799208068847656250e+01 3.146847152709960938e+01 1.891858482360839844e+01 3.099731445312500000e+00 -1.558700942993164062e+01 2.825702476501464844e+01 3.375625610351562500e+01 1.420595169067382812e+01 -6.883343219757080078e+00 2.804100608825683594e+01 2.626897048950195312e+01 -5.331146121025085449e-01 4.113462939858436584e-02 2.792051887512207031e+01 2.775293159484863281e+01 2.542864990234375000e+01 1.328185653686523438e+01 -6.244494438171386719e+00 2.816036605834960938e+01 2.663732528686523438e+01 3.670236206054687500e+01 -2.424000501632690430e+00 2.825046920776367188e+01 2.765626716613769531e+01
2.354202079772949219e+01 8.717645645141601562e+00 4.151683330535888672e+00 2.813060188293457031e+01 2.686886405944824219e+01 1.702412033081054688e+01 1.528815460205078125e+01 2.865631294250488281e+01 2.778029441833496094e+01 2.326116752624511719e+01 2.168319892883300781e+01 2.649903869628906250e+01 2.880234527587890625e+01 2.719044876098632812e+01 1.597191047668457031e+01 1.707819938659667969e+01 2.783724784851074219e+01 2.825861167907714844e+01 2.256738090515136719e+01 4.555056571960449219e+00 2.720328521728515625e+01 2.820736122131347656e+01 2.672367668151855469e+01 1.458823871612548828e+01 2.323580980300903320e+00 2.809840202331542969e+01 2.893598937988281250e+01 2.010171508789062500e+01 2.639648437500000000e+00 2.777340507507324219e+01 2.855585289001464844e+01 2.607143592834472656e+01 2.100033378601074219e+01 7.417196750640869141e+00 2.824633026123046875e+01 3.838838577270507812e+01 2.595094490051269531e+01 2.219625282287597656e+01 2.752015495300292969e+01 2.860466766357421875e+01 3.068804359436035156e+01 2.718179893493652344e+01 3.011542320251464844e+01 2.795080757141113281e+01 2.871217155456542969e+01 1.060532283782958984e+01 2.152621269226074219e+01 2.381786346435546875e+01 2.743620681762695312e+01 3.585708236694335938e+01 2.444207763671875000e+01 2.584655189514160156e+01 2.796791458129882812e+01 2.711768150329589844e+01
2.555036926269531250e+01 2.799492454528808594e+01 2.686838722229003906e+01 2.813192558288574219e+01 2.331995773315429688e+01 2.763752555847167969e+01 2.762118339538574219e+01 2.782431983947753906e+01 2.786768531799316406e+01 1.414573097229003906e+01 2.564052200317382812e+01 2.811763381958007812e+01 2.836996650695800781e+01 2.290281677246093750e+01 2.387408256530761719e+01 2.787283134460449219e+01 2.825259208679199219e+01 2.769484138488769531e+01 1.145098781585693359e+01 2.440684318542480469e+01 2.790366172790527344e+01 2.872440147399902344e+01 2.526280593872070312e+01 1.057700252532958984e+01 2.753472709655761719e+01 2.825052452087402344e+01 3.278242492675781250e+01 1.755959129333496094e+01 2.665267753601074219e+01 2.764094161987304688e+01 2.796241188049316406e+01 2.987245178222656250e+01 1.324673843383789062e+01 2.746773147583007812e+01 2.767046737670898438e+01 1.801017379760742188e+01 2.625150871276855469e+01 2.561395072937011719e+01 2.750902557373046875e+01 3.482923126220703125e+01 2.908135604858398438e+01 2.426317977905273438e+01 2.731793594360351562e+01 2.465706253051757812e+01 1.160746765136718750e+01 2.309784507751464844e+01 2.609747505187988281e+01 2.797546577453613281e+01 4.059238052368164062e+01 3.054556846618652344e+01 2.405244445800781250e+01 2.745584869384765625e+01 2.820532417297363281e+01 2.884503746032714844e+01
2.101218032836914062e+01 2.746574211120605469e+01 2.708102035522460938e+01 1.758979034423828125e+01 4.224990904331207275e-01 2.833666419982910156e+01 2.883424186706542969e+01 2.332570838928222656e+01 6.735257148742675781e+00 -1.254768371582031250e+00 2.778799057006835938e+01 2.746138381958007812e+01 1.693006706237792969e+01 3.104731559753417969e+00 2.841583251953125000e+01 3.059916305541992188e+01 2.040935516357421875e+01 4.061132907867431641e+00 2.806198120117187500e+01 2.858231735229492188e+01 2.684180259704589844e+01 1.155006122589111328e+01 -1.875599741935729980e+00 2.872374916076660156e+01 2.837794113159179688e+01 1.948750495910644531e+01 2.832164049148559570e+00 2.806011199951171875e+01 2.885677337646484375e+01 3.104794692993164062e+01 1.457020759582519531e+01 -4.340249538421630859e+00 2.829102897644042969e+01 2.792780876159667969e+01 4.699460029602050781e+00 6.879774570465087891e+00 2.840291213989257812e+01 2.777707481384277344e+01 3.908057022094726562e+01 1.988332366943359375e+01 6.612441539764404297e-01 2.833714866638183594e+01 2.593494415283203125e+01 -5.816528320312500000e+00 1.231684875488281250e+01 2.877687072753906250e+01 2.779399681091308594e+01 3.623117446899414062e+01 1.866621589660644531e+01 2.847701263427734375e+01 2.813967323303222656e+01 2.638222885131835938e+01 3.195117759704589844e+01 1.255005359649658203e+01
2.861876487731933594e+01 2.794696044921875000e+01 2.186299705505371094e+01 2.415758323669433594e+01 2.738604354858398438e+01 2.944717216491699219e+01 2.705462455749511719e+01 1.260601234436035156e+01 1.663862419128417969e+01 2.863927268981933594e+01 2.971503257751464844e+01 2.120758819580078125e+01 4.409043788909912109e+00 2.813275909423828125e+01 2.995413970947265625e+01 2.661580467224121094e+01 9.198168754577636719e+00 3.253794670104980469e+00 2.886111259460449219e+01 2.950146675109863281e+01 2.110079193115234375e+01 6.702323913574218750e+00 2.790066719055175781e+01 2.967678260803222656e+01 3.034455680847167969e+01 1.794161033630371094e+01 2.632010650634765625e+01 2.895684051513671875e+01 2.958012962341308594e+01 2.720977401733398438e+01 8.959630012512207031e+00 2.815080070495605469e+01 2.931647109985351562e+01 9.138882637023925781e+00 2.587913513183593750e+01 2.633956527709960938e+01 2.785448265075683594e+01 3.210269927978515625e+01 2.728857231140136719e+01 2.454081344604492188e+01 2.785378265380859375e+01 2.747580528259277344e+01 1.988829612731933594e+01 2.170038414001464844e+01 2.718266677856445312e+01 2.799255561828613281e+01 2.641299247741699219e+01 2.100057792663574219e+01 2.651425552368164062e+01 2.747554206848144531e+01 2.816142654418945312e+01 3.352903747558593750e+01 3.233868026733398438e+01 2.840172004699707031e+01
